,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6245,1.3546850681304932,0.0048457347417144025,0.0364375114440918,0.0009194756677208506,balanced_subsample,entropy,10,50,2,100,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 2, 'n_estimators': 100}",0.5441655801825294,0.5599022004889975,0.5754809259863058,0.5598478674273295,0.012784493947749224,7557
6246,1.9868077437082927,0.013718484152632248,0.04945023854573568,0.0012173928191151382,balanced_subsample,entropy,10,50,2,150,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 2, 'n_estimators': 150}",0.5485658409387223,0.5599022004889975,0.5754809259863058,0.5613148600923662,0.011033347975846184,7447
6247,2.6439785162607827,0.031059503785184496,0.06474876403808594,0.0004551235614911592,balanced_subsample,entropy,10,50,2,200,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 2, 'n_estimators': 200}",0.5485658409387223,0.5599022004889975,0.5741767199217477,0.560880195599022,0.01047844237917369,7493
6248,1.7655808925628662,0.03313616784281506,0.026027123133341473,0.0012177325704138884,balanced_subsample,entropy,10,50,20,50,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 20, 'n_estimators': 50}",0.5619295958279009,0.5693561532192339,0.5702641017280731,0.5671828307525129,0.0037334965378203007,7135
6249,3.6342926025390625,0.06481039226388974,0.05042711893717448,0.0025608524474964554,balanced_subsample,entropy,10,50,20,100,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 20, 'n_estimators': 100}",0.5664928292046936,0.5731051344743276,0.5709162047603521,0.5701711491442543,0.0027504866399058795,6272
6250,5.54431955019633,0.05667171246186878,0.0718988577524821,0.0022997568379464362,balanced_subsample,entropy,10,50,20,150,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 20, 'n_estimators': 150}",0.5664928292046936,0.5687041564792176,0.5705901532442126,0.5685954903558815,0.001674489415606313,6877
6251,7.395463069279988,0.06750761018758403,0.09304443995157878,0.0027987856454983937,balanced_subsample,entropy,10,50,20,200,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 20, 'n_estimators': 200}",0.5633963494132985,0.5709861450692747,0.571731333550701,0.5687041564792176,0.0037659521704437892,6845
6252,2.450406233469645,0.036564779921421826,0.03253332773844401,0.00045962552471580934,balanced_subsample,entropy,10,50,50,50,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 50, 'n_estimators': 50}",0.5712190352020861,0.5757131214343928,0.5785784153896315,0.5751697908177126,0.0030289189430919516,4052
6253,4.998412370681763,0.08623590793025515,0.06278928120930989,0.0004603560184940218,balanced_subsample,entropy,10,50,50,100,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 50, 'n_estimators': 100}",0.5694263363754889,0.5794621026894865,0.5802086729703293,0.5763651181744092,0.004916515002442846,3432
6254,7.676225821177165,0.04143970874585724,0.09369627634684245,0.0036520719617349406,balanced_subsample,entropy,10,50,50,150,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 50, 'n_estimators': 150}",0.5707301173402868,0.5768541157294214,0.5803716987283991,0.5759847867427329,0.0039838693054000535,3628
